row_id,MET1_clean,AgeGroup,Gender_label,Environmentalist_label,EnergyConsumption_label,Concern_Index,PolOrient,Education,Income,Household,agree_select_provider,agree_select_model,agree_select_modality,agree_optimize_prompt,agree_reduce_usage,agree_use_alternative,agree_abstain_from_ai,agree_not_sure,agree_other,agree_irrelevant,majority_select_provider,majority_select_model,majority_select_modality,majority_optimize_prompt,majority_reduce_usage,majority_use_alternative,majority_abstain_from_ai,majority_not_sure,majority_other,majority_irrelevant
648,Use it less or not have it do energy consuming tasks for too long,25-34,Female,Not environmentalist,Low consumption,6.0,1.0,6.0,6.0,2.0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
649,Not use generative AI,45-54,Male,Not environmentalist,Low consumption,5.0,2.0,4.0,7.0,4.0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0
650,"To optimize my computations and reduce unnecessary processing, like minimizing repetitive tasks and making responses more efficient.",35-44,Male,Not environmentalist,High consumption,4.5,6.0,6.0,5.0,4.0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0
651,there is not much I can really do,35-44,Male,Environmentalist,Low consumption,1.0,4.0,4.0,7.0,2.0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0
652,You can't.  You either develop a power grid able to handle the load AI/deep learning will require or or stop making developments.,45-54,Male,Environmentalist,Low consumption,4.0,6.0,4.0,5.0,2.0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0
653,"I think the most effective thing I could do is limit how often and how long I interact with AI. By being more mindful of when I actually need to use it, I can avoid unnecessary tasks that could be done manually or with less computational power",45-54,Male,Not environmentalist,High consumption,6.5,7.0,6.0,7.0,4.0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0
654,"The most effective thing **I** could personally do to save energy when using generative AI is to be more intentional about when and how I use it.      Instead of generating multiple unnecessary queries or running complex tasks that I don’t actually need, I can refine my prompts to be as clear and specific as possible, reducing the number of iterations required. Additionally, I can avoid using AI for trivial or repetitive tasks that could be done more efficiently by a human or a simpler tool.      Beyond that, I can be mindful of the devices I use—ensuring they are energy-efficient, reducing unnecessary screen time, and leveraging AI during off-peak hours when servers are under less strain. These small choices, when combined, could make a meaningful difference in minimizing energy consumption.",65+,Female,Not environmentalist,Low consumption,5.0,2.0,6.0,8.0,3.0,0,0,0,3,3,3,0,0,2,0,0,0,0,1,1,1,0,0,1,0
655,"As a local user, I'm not sure I have a great answer for this. The cost is the cost to me — my primary consideration is always getting the best results possible. I think as a society, we will get the greatest gains from optimizations in hardware and software design from the large AI companies.",55-64,Male,Not environmentalist,High consumption,5.0,2.0,3.0,3.0,4.0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0
656,Be aware of the amount of processing needed to perform the required action,45-54,Male,Environmentalist,High consumption,5.0,2.0,4.0,8.0,4.0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0
657,some times I can save energy by asking AI some questions rather than doing my own research,25-34,Female,Environmentalist,Low consumption,3.5,6.0,4.0,2.0,4.0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0
658,Not use it,55-64,Female,Not environmentalist,Low consumption,7.0,2.0,4.0,4.0,1.0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0
659,I could limit my use to necessary tasks.,65+,Female,Not environmentalist,Low consumption,5.5,3.0,6.0,4.0,1.0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
660,Make sure your prompts are short when asking questions,55-64,Female,Not environmentalist,Low consumption,7.0,4.0,3.0,2.0,1.0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
661,Limit my use of generative AI in general,35-44,Male,Environmentalist,Low consumption,5.5,2.0,4.0,4.0,3.0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
662,Limit hours of usage,25-34,Male,Not environmentalist,Low consumption,5.0,6.0,6.0,7.0,4.0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
663,"If I quit my other job I would probably seldom use it, past that I use it as I'm assigned.",55-64,Male,Environmentalist,Low consumption,1.5,7.0,4.0,3.0,2.0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1
664,"I presume that no matter what the task, if the generative AI is used on my computer, I am only paying for the electric bill, not paying for AI services. In other words no matter what the task, AI is not costing me, at least at this point in time.",65+,Female,Not environmentalist,Low consumption,4.0,5.0,6.0,3.0,1.0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0
665,I would assume keep my questions short and to the point.,65+,Female,Not environmentalist,Low consumption,5.0,6.0,3.0,3.0,1.0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
666,I didn't realize generative AI as a big energy consumer. Is it? Maybe I shouldn't use it? I will research. Or perhaps the processing power behind is more? Is it more than what we have? I can do my own research and not bother with it.,55-64,Female,Not environmentalist,High consumption,6.0,3.0,4.0,8.0,2.0,0,0,0,0,1,2,1,3,1,0,0,0,0,0,0,1,0,1,0,0
667,AI does not use any energy. it's unlimited,25-34,Female,Not environmentalist,High consumption,1.0,4.0,6.0,4.0,3.0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0
668,Use it more for text rather than images.,65+,Female,Environmentalist,Low consumption,2.0,2.0,4.0,3.0,2.0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
669,Use generative AI selectively and think of it as you would any other significant energy user like heating your home or using electricity. By taking this mind set you are more likely to use efficiently and consider the financial cost of using it.,65+,Male,Environmentalist,Low consumption,1.0,6.0,6.0,5.0,2.0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0
670,Don't pause for long periods before completing the task.,65+,Female,Not environmentalist,Low consumption,5.0,2.0,6.0,2.0,1.0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0
671,I think if I keep the lights low in the room and make sure the device is on energy saving mode.,55-64,Other/Prefer not to say,Not environmentalist,Low consumption,3.0,3.0,4.0,3.0,1.0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0
672,Limit the number of hours of working.,35-44,Female,Not environmentalist,Low consumption,4.0,6.0,6.0,8.0,3.0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
673,"Do not have other forms of communication running at the same time, as in turning off the television when not watching.",65+,Female,Not environmentalist,Low consumption,5.0,1.0,5.0,3.0,1.0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0
674,optimizing the way I process and share information could help too. By being more efficient in how I generate responses—like streamlining my output without overloading systems—I could help lower the resources needed. Efficient code and algorithms go a long way in saving energy too!,25-34,Male,Not environmentalist,Low consumption,3.5,6.0,6.0,7.0,4.0,0,0,0,2,0,0,0,0,3,0,0,0,0,1,0,0,0,0,1,0
675,I don't think that energy consumption is important at this time as technology will evolve to allow for better efficiency over time.,45-54,Male,Not environmentalist,Low consumption,1.0,5.0,4.0,6.0,2.0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0
676,"I never thought about AI and energy consumption before. However, I could limit my queries.",45-54,Female,Environmentalist,Low consumption,4.0,6.0,3.0,6.0,2.0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
677,limit time to needed projects and not just use for fun or to fill time,65+,Female,Not environmentalist,Low consumption,6.0,2.0,2.0,3.0,2.0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
678,"Probably to NOT use AI. But if I had to, then keep it short.",55-64,Female,Not environmentalist,Low consumption,7.0,7.0,4.0,2.0,2.0,0,0,0,3,2,0,3,0,0,0,0,0,0,1,1,0,1,0,0,0
679,Be as specific as possible,35-44,Male,Not environmentalist,Low consumption,7.0,1.0,4.0,6.0,3.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
680,"I think I could be mindful of how much I'm using it it, and determine if I actually need to use AI for what I'm doing. Or I can cut down on other activities if I need to use AI.",35-44,Female,Not environmentalist,Low consumption,4.0,1.0,3.0,5.0,2.0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
681,"I do not have enough knowledge to give an opinion of what various AI procedures consume large amounts, if any, energy.",55-64,Female,Not environmentalist,Low consumption,4.0,6.0,3.0,2.0,1.0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0
682,Create templates ahead of time for various types of queries.,65+,Female,Environmentalist,Low consumption,3.5,2.0,6.0,3.0,1.0,0,0,0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
683,Optimize prompts to get better answers with fewer interactions and use AI powered tools with lower energy requirements possible,25-34,Female,Environmentalist,High consumption,5.0,7.0,4.0,3.0,2.0,0,0,0,3,1,0,0,0,3,0,0,0,0,1,0,0,0,0,1,0
684,Turn off all equipment when not in use,65+,Female,Environmentalist,Low consumption,6.5,7.0,4.0,7.0,3.0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0
685,use energy saving devices,55-64,Male,Not environmentalist,Low consumption,4.5,6.0,4.0,8.0,2.0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0
686,Us it as little as possible.,55-64,Female,Environmentalist,Low consumption,7.0,2.0,6.0,3.0,2.0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
687,Quickly asking it a question then leaving it,35-44,Female,Environmentalist,Low consumption,1.0,2.0,3.0,6.0,2.0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
688,I noticed I always leave the browser open to ChatGPT because I've replaced Google with it. I could close the window when I'm not using it and reopen it each time.  I could only use it when I really need it.,55-64,Female,Environmentalist,High consumption,5.5,1.0,3.0,3.0,2.0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
689,"I could be targeted and precise in my prompts, and use it when I need to, not for goofing around.",65+,Female,Not environmentalist,Low consumption,5.0,1.0,4.0,4.0,2.0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
690,Not using generative AI at all.,25-34,Female,Not environmentalist,High consumption,6.0,1.0,4.0,5.0,3.0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0
691,I am not really sure. Maybe use it for less time.,55-64,Female,Not environmentalist,Low consumption,7.0,2.0,4.0,7.0,2.0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,1,0,0,1,0,0
692,I could be more specific  and concise with my prompts or i could just use it less.,18-24,Male,Environmentalist,High consumption,1.0,2.0,5.0,4.0,3.0,0,0,0,3,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
693,Automating processes,35-44,Female,Not environmentalist,High consumption,6.5,6.0,6.0,7.0,4.0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0
694,I am not going to waste energy using AI. I'd rather use my slow cooker.,35-44,Female,Not environmentalist,Low consumption,3.0,7.0,4.0,6.0,6.0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,1,1,0,0,0
695,All AI should be destroyed and all AI developers should be incarcerated for life.,55-64,Male,Not environmentalist,Low consumption,4.0,1.0,4.0,5.0,1.0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0
696,I think that it is important to limit the use of AI to only the tasks that are absolutely necessary to what you are attempting to accomplish. Overuse of the technology when not necessary could use more energy than is needed.,45-54,Male,Environmentalist,Low consumption,4.5,5.0,4.0,7.0,2.0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
697,have in mind what do you want before asking her to do or complete something,25-34,Female,Not environmentalist,Low consumption,1.0,4.0,6.0,3.0,5.0,0,0,0,3,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
698,I think simply not using it as often is the best solution I'd think. Or at least not using it as often for the most demanding tasks (i.e. energy intensive tasks).,35-44,Male,Environmentalist,Low consumption,3.5,4.0,4.0,5.0,1.0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
699,it helps to know how to use energy consumption well,55-64,Male,Not environmentalist,High consumption,4.0,7.0,6.0,7.0,4.0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0
700,Use power saving mode on my computer.,55-64,Male,Environmentalist,Low consumption,1.0,4.0,4.0,4.0,1.0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0
701,Switch off lights and electrical appliances when not using them. ...  Switch to energy-saving LED light globes. ...  Shut doors and close curtains. ...  Save energy in how you wash and dry clothes. ...  Understand and improve your home's energy use.,25-34,Female,Not environmentalist,High consumption,7.0,6.0,4.0,4.0,4.0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0
702,Use AI when necessary (cut back) and use it during non peak energy hours.,45-54,Female,Environmentalist,Low consumption,5.0,7.0,6.0,6.0,4.0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,1,0,0,0,1,0
703,Use it for short tasks,55-64,Female,Environmentalist,Low consumption,5.0,2.0,3.0,4.0,2.0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
704,"When using generative AI, I can use devices that consume less energy than others when I have to work on a project that requires long hours. I can also pick out the most efficient AI platform.",25-34,Female,Environmentalist,Low consumption,5.5,7.0,4.0,5.0,2.0,3,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0
705,Limit the use of generative AI. Really the only thing to save energy is to limit the use of things. That to me is the most effective way. That means even if I do not want to talk to someone I need to think about the bigger picture and what it may cause to use AI when trying to avoid a phone call say.,45-54,Male,Not environmentalist,Low consumption,7.0,2.0,3.0,4.0,6.0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
706,Minimize Usage: Only use AI when necessary. This avoids keeping resources active for unnecessary tasks and limits the energy demand.,45-54,Male,Not environmentalist,High consumption,3.0,4.0,6.0,5.0,4.0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
707,"I'm not sure, I never thought about the correlation between energy and AI.",25-34,Female,Environmentalist,Low consumption,1.0,7.0,3.0,4.0,5.0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0
708,use it less frequently,55-64,Female,Environmentalist,Low consumption,5.0,2.0,2.0,5.0,1.0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
709,I could limit my interactions with AI or even know what I'm going to ask beforehand.,35-44,Female,Not environmentalist,Low consumption,4.0,7.0,3.0,3.0,3.0,0,0,0,2,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
710,I'm not really sure but I guess not constantly asking AI questions just for fun. That I should use it for a purpose that I really need information for.,55-64,Female,Environmentalist,Low consumption,5.0,5.0,6.0,6.0,2.0,0,0,0,0,3,0,0,3,1,0,0,0,0,0,1,0,0,1,0,0
711,To not run the ac during cool times,35-44,Female,Environmentalist,High consumption,4.0,7.0,6.0,3.0,5.0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0
712,"Hmm, well, correct me if I'm wrong, but isn't there very little that an end user can do to conserve the energy used by a generative AI computer system? I mean, I guess the one thing end users could do to conserve energy would be to either not use it, or use it less than you currently do?!",55-64,Male,Environmentalist,Low consumption,5.5,3.0,2.0,4.0,2.0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
713,Only to keep the tasks short. Also to not keep the program open except when I need it.,55-64,Male,Environmentalist,Low consumption,2.0,5.0,4.0,3.0,2.0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
714,use it less frequently and be more clear in my questions,65+,Female,Environmentalist,Low consumption,4.5,5.0,4.0,6.0,3.0,0,0,0,3,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
715,Be efficient with it.,35-44,Female,Environmentalist,Low consumption,3.0,5.0,4.0,4.0,2.0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0
716,"Not use it. AI is a scam needlessly using energy to pump and dump stocks like Nvidia, which is one of the least ethical companies on earth and oh by the way what a coincidence that his niece happens to be in charge of the other big player. I am sure that's totally a coincidence and not indicative of the incestous immoral mess that capitalism and tech capitalism is. Weird big tech thinks incestous isn't a word when it's the defining characteristic of all these scam companies.",45-54,Male,Not environmentalist,High consumption,4.5,1.0,4.0,5.0,2.0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0
717,Turn off the power after using.,45-54,Male,Not environmentalist,Low consumption,2.0,1.0,4.0,7.0,4.0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0
718,Using models that consume low energy,35-44,Male,Not environmentalist,Low consumption,7.0,7.0,6.0,3.0,4.0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
719,Use it when necessary,18-24,Female,Environmentalist,Low consumption,4.0,3.0,2.0,2.0,3.0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
720,I really don't think about the energy it is using in the back end. I believe the companies hosting these AI systems are looking for more efficient and effective ways to provide the energy needed by these systems.,65+,Male,Environmentalist,Low consumption,1.0,6.0,6.0,3.0,2.0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0
721,I could keep the conversation short because the more power you use for AI the more energy you are wasting. other then that I am not sure what you could do to save energy.,35-44,Female,Environmentalist,Low consumption,7.0,2.0,2.0,4.0,4.0,0,0,0,2,2,0,0,3,0,0,0,0,0,1,1,0,0,1,0,0
722,Using it on energy efficient devices.,18-24,Female,Not environmentalist,Low consumption,6.0,6.0,4.0,6.0,4.0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0
723,Use less energy around the house and turn lights off in other rooms.,55-64,Male,Environmentalist,High consumption,1.0,6.0,6.0,6.0,4.0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1
724,Not use it at all!,65+,Female,Not environmentalist,Low consumption,4.0,2.0,4.0,3.0,1.0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0
725,Honestly i have no  idea. I dont think t takes much energy to use AI.,65+,Female,Not environmentalist,Low consumption,2.5,4.0,4.0,4.0,2.0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0
726,Use it less.,65+,Male,Environmentalist,High consumption,5.5,3.0,4.0,3.0,2.0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
727,I don't know,35-44,Male,Environmentalist,Low consumption,7.0,7.0,6.0,6.0,4.0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0
728,"Efficient Queries: Providing direct, clear answers that satisfy your question in the shortest time reduces computational cycles.    Batching Processes: If multiple questions or tasks can be addressed in one interaction, it minimizes the need for repeated computational efforts.    Avoid Redundancy: Not generating unnecessary responses or over-elaborating where simplicity suffices.",35-44,Male,Not environmentalist,High consumption,6.0,2.0,4.0,4.0,4.0,0,0,0,3,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0
729,hard to day since i never use it.  turn off most switches in home.,45-54,Male,Environmentalist,Low consumption,4.5,4.0,4.0,2.0,1.0,0,0,0,0,1,0,1,1,3,1,0,0,0,0,0,0,0,0,1,0
730,Carefully craft your prompts to be as concise and specific as possible.,35-44,Male,Not environmentalist,High consumption,6.0,6.0,6.0,5.0,6.0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
731,"Use it quickly, then log out of your computer.",45-54,Male,Environmentalist,Low consumption,2.0,2.0,3.0,4.0,5.0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0
732,To make sure I am using it effectively?,25-34,Female,Environmentalist,Low consumption,1.0,1.0,6.0,3.0,2.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
733,not spending too much time using AI,35-44,Male,Not environmentalist,Low consumption,6.5,6.0,6.0,8.0,4.0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
734,Turn the lights off in the room I am in.,65+,Male,Environmentalist,High consumption,1.0,5.0,6.0,3.0,2.0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0
735,"Only run what you need, get better at prompting to get better results on the first generation",55-64,Female,Not environmentalist,Low consumption,6.0,4.0,6.0,5.0,3.0,0,0,0,3,2,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
736,I could find systems that are more proficient.,18-24,Male,Environmentalist,Low consumption,4.0,3.0,3.0,5.0,3.0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
737,keep my interactions brief and to the point,55-64,Male,Environmentalist,Low consumption,4.0,6.0,4.0,5.0,2.0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
738,Know what I'm going to do before starting the process,35-44,Male,Not environmentalist,Low consumption,4.0,3.0,6.0,5.0,1.0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1
739,know the questions i am going to ask AI beforehand,55-64,Male,Not environmentalist,Low consumption,4.5,2.0,4.0,4.0,1.0,0,0,0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
